description,image,title
"« Implant Files ». Depuis mercredi, les chirurgiens sont incités à ne plus utiliser les implants texturés Biocell, soupçonnés d’être à l’origine d’un cancer rare des ganglions lymphatiques.",https://img.lemde.fr/2018/11/27/0/7/1486/991/147/97/60/0/056e1f9__BrfPPfX40NcjNZL-oezOpgV.jpg,"Les prothèses mammaires, un scandale de tous les jours"
"LNE/G-MED, seule société habilitée à contrôler les dispositifs en France, avait refusé de communiquer ses données au « Monde ». La CADA confirme ce refus.",https://img.lemde.fr/2018/11/23/0/0/5700/3800/147/97/60/0/3496aba_T0jFvw93mtexnMv5sJ6XXpAt.jpg,Implants : la Commission d’accès aux documents administratifs invoque le « secret des affaires » contre la transparence
"« Implant Files ». La ministre concède un niveau d’exigence pour les prothèses inférieur à celui du médicament, mais assure travailler à une meilleure traçabilité.",https://img.lemde.fr/2018/11/22/0/0/2899/1933/147/97/60/0/115ef7a_bl13lSeh3yJOd3qNBQKXnC0R.jpg,"Agnès Buzyn : « Depuis des années, les implants médicaux, c’est l’angoisse des ministres de la santé »"
"Douleurs insupportables, manque de réaction et d’information de la part de médecins, explantation difficile… Trois femmes témoignent des conséquences de la pose d’un dispositif médical dans leur corps.",https://img.lemde.fr/2018/11/22/0/0/2899/1933/147/97/60/0/91a79f9_dwNEK3IQwvsEEpgllltYxA47.jpg,Implants médicaux : « Je suis une miraculée mais j’ai vécu sept ans de calvaire »
L’ex-président du constructeur Nissan a été arrêté le 19 novembre. Il est soupçonné d’avoir minoré ses rémunérations.,https://img.lemde.fr/2018/11/30/0/37/6517/4345/147/97/60/0/a50f267_5num-6R4J5qceuLF95IcO0mg.jpg,Carlos Ghosn en garde à vue pour dix jours de plus au Japon
La presse nippone évoque de nouvelles charges contre l’ex-président de Nissan.,https://img.lemde.fr/2018/11/29/0/466/4457/2971/147/97/60/0/1e03f19_OzM8ENPpztCtrB6vYrMgJXk1.jpg,Carlos Ghosn en attente d’une décision sur le prolongement de sa garde à vue
"Au Japon, la rémunération des dirigeants est dix fois moins élevée qu’aux Etats-Unis.",https://img.lemde.fr/2018/11/28/0/1/510/340/147/97/60/0/459cbbd_VqUQAlPqjLk6X96XggHEuWgg.jpg,"Affaire Carlos Ghosn : au Japon, dividendes et avantages en nature complètent les salaires des patrons"
"Français et Japonais déclarent vouloir préserver l’alliance, devenue le premier constructeur mondial, et qui permet d’énormes investissements.",https://img.lemde.fr/2018/11/28/0/2/508/339/147/97/60/0/b80afc4_aAID9Rw8-AcUHxrsfA7CjFjt.jpg,"L’Alliance Renault-Nissan-Mitsubishi, un complexe édifice industriel"
"Avec l’affaire Ghosn émerge une revendication japonaise, à savoir la révision des termes de l’alliance. Une requête que le gouvernement français n’entend pas satisfaire.",https://img.lemde.fr/2018/11/28/0/0/8256/5501/147/97/60/0/5cddd8d_OYCnu4thNN_Jh4AN3m0FNnJ1.jpg,"Avec l’affaire Ghosn, les équilibres fragiles de l’Alliance Renault-Nissan"
"Le ministre de l’économie s’exprimait une semaine après l’arrestation de Carlos Ghosn, ex-président de Nissan et Mitsubishi, pour des soupçons de malversations financières.",https://img.lemde.fr/2018/11/27/0/0/2847/1898/147/97/60/0/e39bc93_GFM138_FRANCE-POLITICS-_1127_11.JPG,Bruno Le Maire défend la place de Renault dans l’alliance Renault-Nissan-Mitsubishi
Le président déchu de Nissan affirme avoir ignoré que la sous-déclaration de ses revenus payés après retraite était illégale.,https://img.lemde.fr/2018/11/27/0/0/5486/3652/147/97/60/0/e05bf8e_4ddf750a90544f72a07ebb0e2e27ad15-4ddf750a90544f72a07ebb0e2e27ad15-0.jpg,La ligne de défense de Carlos Ghosn face à la justice japonaise
La monnaie britannique sert de baromètre aux négociations du Brexit et les courtiers sont avides d’informations sur les débats parlementaires.,https://img.lemde.fr/2018/12/10/0/0/5568/3712/147/97/60/0/369ded4_5883544-01-06.jpg,Brexit : la livre sterling à son plus bas niveau depuis dix-huit mois
"En reculant face à un vote qui s’annonçait négatif, la première ministre britannique a exposé sa faiblesse et voit son avenir largement assombri.",https://img.lemde.fr/2018/12/10/0/86/1416/944/147/97/60/0/fd96d52_1b637914fb9a46dc84c6ad08d7a492be-1b637914fb9a46dc84c6ad08d7a492be-0.jpg,Brexit : Theresa May accroît le risque de sortie de l’UE sans accord
La première ministre britannique a annoncé vouloir retourner à Bruxelles pour obtenir de nouvelles garanties concernant la frontière irlandaise.,https://img.lemde.fr/2018/12/10/3/0/1354/902/147/97/60/0/66e83a5_LON162_BRITAIN-EU-_1210_11.JPG,"Brexit : le vote du Parlement britannique reporté, Theresa May veut renégocier l’accord avec l’Union européenne"
L’opposition entre brexiters et « remainers » s’est transformée en raison de l’affrontement d’au moins six camps profondément divisés sur les modalités et les conséquences du Brexit.,https://img.lemde.fr/2018/12/07/1/0/3886/2590/147/97/60/0/ca1338b_5867947-01-06.jpg,Brexit : les députés de Westminster se déchirent
"Les Vingt-Sept ne souhaitent pas renégocier le traité de divorce, même pour aider Theresa May.",https://img.lemde.fr/2018/12/09/38/0/3305/2203/147/97/60/0/84ae337_FW1_BRITAIN-EU-LESSONS_1209_11.JPG,Brexit : les Européens retiennent leur souffle
"L’accord de divorce négocié entre Theresa May et l’Union européenne est soumis au vote mardi, dans un climat de fronde contre la première ministre britannique et son projet.",https://img.lemde.fr/2018/12/10/26/0/4561/3040/147/97/60/0/9247810_6l35tew-mQtYlprTpg3WtfiU.jpg,Theresa May joue l’avenir du Brexit et le sien au Parlement de Westminster
"Mardi, la Chambre des communes du Royaume-Uni doit se prononcer sur l’accord de divorce négocié avec l’Union européenne, deux ans et demi après le référendum sur le Brexit.",https://img.lemde.fr/2018/12/07/74/1/798/532/147/97/60/0/4a54f40_3GzzPRySgIx0Y-UdcqRjo3Nx.png,Le Brexit en cartes
La Cour de justice de l’Union européenne a ainsi suivi l’avis de l’avocat général rendu public le 4 décembre. Cet arrêt qui sonne comme une victoire pour les anti-Brexit.,https://img.lemde.fr/2018/12/09/0/1/2736/1824/147/97/60/0/68a563f_8bcced1fe27c4889a10355c5a1252984-8bcced1fe27c4889a10355c5a1252984-0.jpg,"Brexit : le Royaume-Uni peut décider seul de renoncer à quitter l’UE, estime la Cour de justice"
"La colère sociale n’a pas d’incidence sur les demandes de relocalisation d’emplois en France, malgré la concurrence de Francfort ou de Dublin.",https://img.lemde.fr/2018/12/10/4/0/5900/3933/147/97/60/0/bfe124a_zQSdGqXa0PtMWKo0eNOxa8O8.jpg,"Brexit : Paris attire toujours les banquiers londoniens, malgré les « gilets jaunes »"
"Les avertissements incessants – et parfois exagérés – des acteurs économiques ont fini par anesthésier les Britanniques, pour qui les arguments identitaires et migratoires sont plus importants, explique notre journaliste Eric Albert.",https://img.lemde.fr/2018/12/07/0/0/5153/3435/147/97/60/0/9fa7971_cce4cd4bd1644d5597b614ccbfd28cc4-cce4cd4bd1644d5597b614ccbfd28cc4-0.jpg,Brexit : pourquoi l’argument économique ne convainc plus
Jeremy Corbyn veut rejeter l’accord avec l’Union européenne soumis au vote de la Chambre des communes mardi. Mais le chef du Labour craint un « no deal ».,https://img.lemde.fr/2018/12/07/0/0/5184/3456/147/97/60/0/f867756_a943c757ab7d4157a6ecfbbcaa0827eb-a943c757ab7d4157a6ecfbbcaa0827eb-0.jpg,Brexit : les états d’âme des travaillistes
"#UrgenceClimat. La présidente de l’Assemblée générale de l’ONU, Maria Fernanda Espinosa, rappelle dans une tribune au « Monde » que l’objectif de la COP24 est de négocier le programme de mise en œuvre de l’Accord de Paris. Les enjeux sont trop importants pour procrastiner ou hésiter.",https://img.lemde.fr/2018/12/04/0/38/3424/2283/147/97/60/0/6281991_KAC102_CLIMATE-CHANGE-ACCORD_1204_11.JPG,« Ayons l’audace d’agir pour le climat »
"#UrgenceClimat. Taxe carbone, transition énergétique... autant de sujets au cœur de la crise des « gilets jaunes ». Testez vos connaissances sur les transports.",https://img.lemde.fr/2018/12/09/0/4/4414/2943/147/97/60/0/7565413_5875427-01-06.jpg,Savez-vous quel est le poids des transports dans le réchauffement climatique ?
"L’Arabie saoudite, le Koweït, la Russie et Etats-Unis ont tenté d’édulcorer une référence à un rapport du GIEC sur la nécessité de limiter le réchauffement à 1,5 °C.",https://img.lemde.fr/2018/12/11/0/362/3527/2352/147/97/60/0/abe48a9__IESYOb4wMBP-L9GwNuItmAY.jpg,"COP24 : les Etats pétroliers, experts en blocage des négociations climatiques"
#UrgenceClimat. La voiture électrique est souvent présentée comme le rempart idéal à la pollution. Mais la réalité est un peu plus compliquée.,https://img.lemde.fr/2018/12/10/0/272/1461/974/147/97/60/0/53301dc_dzbdxCiZpvGOAzbmm0fnMp8Y.png,La voiture électrique est-elle vraiment plus écologique ?
"Certains récifs de la Grande Barrière de corail, en Australie, ont moins souffert des vagues de chaleur extrême de 2017 que de celles de 2016, en raison d’une « mémoire écologique ».",https://img.lemde.fr/2018/12/06/0/0/1000/666/147/97/60/0/1c2de31_DRdeAct6m57SMx2ViEdTyUNQ.jpg,Comment les coraux s’acclimatent tant bien que mal au réchauffement
"#UrgenceClimat. Cette ville du nord-ouest de l’Espagne a vu, en vingt ans, les émissions de CO2 chuter de 60 % dans son centre-ville et les déplacements à pied bondir à 70 %.",https://img.lemde.fr/2018/12/07/0/0/3522/2348/147/97/60/0/1fe4e3e_gpGRbQaTM88oqigLR2QgEagr.jpg,"En Espagne, la « révolution piétonne » réussie de Pontevedra"
"#UrgenceClimat. Jérémie Almosni, chef du service transport et mobilités à l’Agence de l’environnement et de la maîtrise de l’énergie (Ademe), a répondu à vos questions.",https://img.lemde.fr/2015/04/27/26/0/596/397/147/97/60/0/1430d73_ill_1698577_1c13_segway.jpg,"Transports : « Dans la crise actuelle, ce qu’on entend, c’est l’absence d’alternatives à la voiture »"
"Pendant une semaine, « Le Monde » s’interroge sur les manières de lutter contre le dérèglement climatique. Ce lundi : quelles alternatives à la voiture ? Jérémie Almosni, chef du service transport et mobilités à l’Ademe, a répondu aux questions des internautes.",https://img.lemde.fr/2018/12/10/0/239/3260/2171/147/97/60/0/1211306_oIcfCyrVHouplFxWlrGK9KNk.jpg,#UrgenceClimat : peut-on se passer de la voiture ?
"#UrgenceClimat. Rezo Pouce, un système d’auto-stop organisé, s’est installé dans 1 600 communes, proposant une alternative à « l’auto-solisme » et au manque de transports en commun.",https://img.lemde.fr/2018/12/07/335/0/3967/2640/147/97/60/0/8765917_lC_10X1pVLb9w_dunsb5tlVw.jpg,"En zone rurale et périurbaine, Rezo Pouce veut « mettre fin à la voiture en solitaire »"
"Au lendemain des annonces d’Emmanuel Macron face aux « gilets jaunes », le premier ministre a affirmé que cette augmentation ne concernerait pas que les bénéficiaires de la prime d’activité.",https://img.lemde.fr/2018/12/11/0/0/1620/1080/147/97/60/0/15f5d32_dAPHu5pN2HXjWQmS0ALxx_JY.jpg,"La hausse de 100 euros pour « l’ensemble » des salariés au smic, assure Edouard Philippe"
Les députés socialistes se sont ralliés aux communistes et Insoumis. Ils dénoncent la gestion de la crise des « gilets jaunes ».,https://img.lemde.fr/2018/12/11/0/0/1999/1333/147/97/60/0/ab7964d_1t2z3hvhU9dl67kLJupXZGIT.jpg,La gauche dépose une motion de censure contre le gouvernement
"Par crainte de manifestations non autorisées et de débordements, les autorités égyptiennes ont restreint la vente du gilet fluorescent, devenu le symbole du mouvement social en France.",https://img.lemde.fr/2018/12/11/0/34/616/411/147/97/60/0/51c0652_9iZeI9FmRFxLsrgqb96rxbys.PNG,La vente de gilets jaunes en Egypte contrôlée par la police
"Au lendemain des annonces d’Emmanuel Macron en direction des « gilets jaunes », les députés de La République en marche ont appelé l’Elysée et le gouvernement à davantage les écouter, lors de la réunion du groupe majoritaire à l’Assemblée nationale.",https://img.lemde.fr/2018/12/11/0/0/5299/3532/147/97/60/0/a40c608_5888267-01-06.jpg,"Rassurée, la majorité veut être mieux considérée par l’exécutif"
"Devant l’Assemblée nationale, le premier ministre a détaillé les mesures annoncées par Emmanuel Macron lundi soir face à la mobilisation des « gilets jaunes ».",https://img.lemde.fr/2018/12/11/0/0/1620/1080/147/97/60/0/1039940_d8PDwpm3WPlES7NMZcubFjLq.JPG,Retrouvez les explications d’Edouard Philippe aux députés après les annonces d’Emmanuel Macron
Que faut-il comprendre lorsque le chef de l’Etat parle de « 100 euros par mois » de plus pour un salarié en 2019 ?,https://img.lemde.fr/2018/12/10/0/0/1999/1333/147/97/60/0/c37542d_TUg_yddfiLAaCAOaD8pWF6GX.jpg,Smic et prime d’activité : les annonces d’Emmanuel Macron en 8 questions
"54 personnes ont été jugées à Paris, lundi, à la suite des violences lors de la manifestation des « gilets jaunes », le 8 décembre.",https://img.lemde.fr/2018/12/11/0/0/5899/3933/147/97/60/0/b174ce0_lMsEPbiYAfwTrX67RIzu33WT.jpg,"Comparutions immédiates de « gilets jaunes » : « Visiblement, vous n’alliez pas jouer au tennis avec cette raquette »"
"Lors de son discours télévisé, lundi, Emmanuel Macron a tenté de répondre aux « gilets jaunes » en présentant des mesures sur les bas salaires et les retraités modestes.",https://img.lemde.fr/2018/12/11/0/0/5599/3733/147/97/60/0/77cad97_YOVWwl5vu-WjUXxE1T475P14.jpg,"Heures supplémentaires, smic, CSG… Des annonces pour gonfler le pouvoir d’achat"
L’élue La République en marche Coralie Dubost tente de convaincre les manifestants.,https://img.lemde.fr/2018/12/11/0/0/3600/2400/147/97/60/0/feda86d_gC0zs42eDerlTYM2ywTwhsZ_.jpg,"Dans l’Hérault, une députée face à la défiance des « gilets jaunes »"
"Hausse des bas revenus, annulation de la CSG pour certains retraités, défiscalisation des heures supplémentaires… le résumé en vidéo des annonces du président de la République.",https://img.lemde.fr/2018/12/10/0/0/3000/1998/147/97/60/0/a0c9368_29dda9e0bba44a3bb7d7a1023811babb-29dda9e0bba44a3bb7d7a1023811babb-0.jpg,Le discours de Macron en réponse aux « gilets jaunes »
"Lors d’un discours télévisé après plusieurs semaines de crise des « gilets jaunes », le président de la République a dit vouloir décréter « l’état d’urgence économique et sociale ».",https://img.lemde.fr/2018/12/10/0/0/1999/1333/147/97/60/0/c37542d_TUg_yddfiLAaCAOaD8pWF6GX.jpg,"Les annonces de Macron : smic, prime de fin d’année, heures supplémentaires défiscalisées…"
Le président de la République s’est exprimé depuis le palais de l’Elysée pour répondre à la mobilisation des « gilets jaunes ».,https://img.lemde.fr/2018/12/10/1/0/1616/1077/147/97/60/0/58a71cb_UgRcEfV2kW28wDCtON0rKwzS.jpeg,Retrouvez les réactions et les analyses après les annonces d’Emmanuel Macron
La présence d’un emblème européen sur un véhicule blindé déployé samedi à Paris a suffi à lancer la rumeur.,https://img.lemde.fr/2018/12/08/0/0/5568/3712/147/97/60/0/42ea019_5870807-01-06.jpg,"Non, l’Union européenne n’a pas envoyé de blindés aider Emmanuel Macron"
L’objectif des 3 % de déficit public imposé par les règles européennes pourrait être mis en péril.,https://img.lemde.fr/2018/12/10/0/0/5184/3456/147/97/60/0/6b74a60_R_1VaI3Ah-EQbQhIeEyCl2go.jpg,« Gilets jaunes » : un aggiornamento social et fiscal à 10 milliards d’euros pour désamorcer la crise
"Le chef de l’Etat a reçu en toute discrétion à l’Elysée, vendredi 7 décembre, une quinzaine de maires des Yvelines.",https://img.lemde.fr/2018/11/27/0/0/3600/2400/147/97/60/0/e9dcc76_awQLIyXrdPMgR6l1T4KZn3FP.jpg,"Entre Emmanuel Macron et des élus, un échange « vraiment cash » mais « républicain »"
Le chef de l’Etat doit sortir de son silence et « s’adresser à la nation » lundi à 20 heures pour tenter de désamorcer le conflit des « gilets jaunes ». Une épreuve de vérité.,https://img.lemde.fr/2018/12/09/0/0/6720/4480/147/97/60/0/0efdc4e_j6MzYJkK307UCzuN37q7WwbH.jpg,Comment Emmanuel Macron va tenter de sauver son quinquennat
"Deux options se profilent à l’horizon : un Brexit sans accord négocié ou un nouveau référendum, estime Patrick Le Galès, professeur de sciences politiques, dans une tribune au « Monde ».",https://img.lemde.fr/2018/12/06/0/0/3499/2333/147/97/60/0/d6f7f64_48121713b05e4eee91bb27004ada6045-48121713b05e4eee91bb27004ada6045-0.jpg,Brexit : « “Le vote du jugement dernier” » aura lieu le 11 décembre »
"Pour l’économiste Nathalie Janson, le pire des scénarios pour le Royaume-Uni serait de rester bâillonné sous le joug de l’Europe. Or c’est celui qui pourrait advenir, met-elle en garde dans une tribune au « Monde ».",https://img.lemde.fr/2018/11/30/6/0/5374/3580/147/97/60/0/f77a104_5825940-01-06.jpg,Brexit : « La City risque de perdre son attractivité »
"#UrgenceClimat. Le désastre écologique annoncé se réalisera si nous ne changeons pas la façon dont fonctionne le monde, les idées/fictions qui le gouvernent. Contre ce sombre constat, inventons un nouveau récit qui donne priorité au sens sur les profits, propose l’écrivain et réalisateur Cyril Dion.",https://img.lemde.fr/2015/11/24/0/0/948/632/147/97/60/0/f4e7544_31514-i13mvx.jpg,Cyril Dion : « Ecrivons un autre avenir pour la planète »
